;pmid;lead_time;is_web_direct;checkin_date_index;stay_length;booking_status;nb_adults;child_presence;eligible_to_earn_points;points;stay_catotal_eur;hotel_brand;hotel_brand_positionning;hotel_rooms;hotel_sales_organisation;hotel_class;hotel_location_type;hotel_continent;hotel_euro_market;environment_type;declared_stay_type;is_all_member;type_member;is_member_ibis_business;is_member_business_plus;is_member_accor_plus;is_meeting_planner;booking_date_year;booking_date_month;booking_date_day_name;booking_date_is_weekend;checkin_date_year;checkin_date_month;checkin_date_day_name;checkin_date_is_weekend;checkout_date_year;checkout_date_month;checkout_date_day_name;checkout_date_is_weekend;gap_bkg_stay_nights
2773;729;38.0;1;3;2;A;1.0;0;1;152;134.0;IBIS HOTELS;Economy;172;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;7.0;Sunday;1;2021;8;Wednesday;0;2021;8;Friday;0;0.0
2774;729;32.0;1;4;2;A;1.0;0;1;233;205.2;IBIS STYLES;Economy;80;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;7.0;Sunday;1;2022;8;Thursday;0;2022;8;Saturday;1;0.0
2777;732;16.0;1;5;2;M;3.0;0;1;433;346.68;IBIS HOTELS;Economy;200;Pacific;D;Prime Location;PACIFIC;PACIFIC;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Tuesday;0;2022;10;Friday;0;2022;10;Sunday;1;0.0
2778;733;17.0;1;7;3;A;3.0;0;1;873;381.75;NOVOTEL;Midscale;378;Northern Europe;A;Prime Location;EUROPE;GERMANY;None;business;1;ALL Classic;0;0;0;0;2021.0;11.0;Thursday;0;2021;5;Wednesday;0;2021;8;Thursday;0;6.0
2779;734;1.0;1;3;1;A;1.0;0;1;85;75.05;IBIS HOTELS;Economy;63;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;business;1;ALL Silver;0;0;0;0;2021.0;3.0;Tuesday;0;2021;3;Wednesday;0;2021;3;Thursday;0;0.0
2781;734;14.0;1;1;3;A;1.0;0;1;284;249.85;IBIS STYLES;Economy;50;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Silver;0;0;0;0;2021.0;8.0;Monday;0;2021;9;Monday;0;2021;9;Thursday;0;0.0
2782;734;2.0;1;3;1;A;1.0;0;1;105;92.15;IBIS HOTELS;Economy;86;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Silver;0;0;0;0;2022.0;5.0;Monday;0;2022;1;Thursday;0;2022;2;Sunday;1;0.0
2783;734;6.0;1;2;1;A;1.0;0;1;103;90.25;IBIS HOTELS;Economy;72;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;6.0;Tuesday;0;2022;12;Wednesday;0;2022;7;Wednesday;0;0.0
2784;734;1.0;1;3;1;A;1.0;0;1;85;74.4;IBIS HOTELS;Economy;63;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;11.0;Tuesday;0;2021;11;Wednesday;0;2021;11;Thursday;0;0.0
2785;734;1.0;1;2;2;A;1.0;0;1;205;180.5;IBIS HOTELS;Economy;72;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;3.0;Monday;0;2022;3;Tuesday;0;2022;3;Thursday;0;0.0
2786;734;1.0;1;1;1;A;1.0;0;1;103;90.25;IBIS HOTELS;Economy;86;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Silver;0;0;0;0;2021.0;10.0;Sunday;1;2021;10;Monday;0;2021;10;Tuesday;0;0.0
2788;736;10.0;1;1;2;A;1.0;0;1;255;0.0;MERCURE;Midscale;117;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;AIRPORT;business;1;ALL Silver;0;0;0;0;2022.0;11.0;Wednesday;0;2022;2;Monday;0;2022;2;Wednesday;0;0.0
2794;736;0.0;1;4;1;A;2.0;0;1;118;0.0;MERCURE;Midscale;117;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;AIRPORT;leisure;1;ALL Silver;0;0;0;0;2022.0;4.0;Thursday;0;2022;4;Thursday;0;2022;4;Friday;0;0.0
2795;736;20.0;0;1;1;A;2.0;0;1;59;111.0;MERCURE;Midscale;120;Northern Europe;A;Prime Location;EUROPE;GERMANY;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;4.0;Sunday;1;2022;10;Monday;0;2022;10;Tuesday;0;0.0
2796;736;13.0;1;2;1;A;2.0;0;1;84;33.41;MERCURE;Midscale;117;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;AIRPORT;leisure;1;ALL Silver;0;0;0;0;2021.0;8.0;Thursday;0;2021;12;Tuesday;0;2021;12;Wednesday;0;0.0
2797;736;12.0;1;1;1;A;1.0;0;1;95;38.15;MERCURE;Midscale;117;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;AIRPORT;business;1;ALL Silver;0;0;0;0;2021.0;7.0;Wednesday;0;2021;7;Monday;0;2021;7;Tuesday;0;0.0
2798;736;18.0;1;5;1;A;3.0;1;1;104;89.8;NOVOTEL;Midscale;286;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;leisure;1;ALL Silver;0;0;0;0;2021.0;6.0;Monday;0;2021;2;Sunday;1;2021;3;Sunday;1;0.0
2799;736;7.0;1;6;1;A;2.0;0;1;34;0.0;MERCURE;Midscale;228;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;5.0;Monday;0;2022;12;Friday;0;2022;2;Sunday;1;0.0
2800;736;3.0;1;7;1;A;1.0;0;1;80;34.51;NOVOTEL;Midscale;286;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;business;1;ALL Silver;0;0;0;0;2021.0;11.0;Tuesday;0;2021;2;Sunday;1;2021;2;Monday;0;0.0
2801;736;5.0;1;3;2;A;1.0;0;1;256;0.0;MERCURE;Midscale;117;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;AIRPORT;business;1;ALL Silver;0;0;0;0;2022.0;11.0;Wednesday;0;2022;2;Wednesday;0;2022;2;Friday;0;0.0
2804;739;15.0;1;4;2;A;2.0;0;1;168;148.2;IBIS HOTELS;Economy;64;Southern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;business;1;ALL Classic;0;0;0;0;2021.0;2.0;Saturday;1;2021;6;Thursday;0;2021;6;Saturday;1;-2.0
2806;740;7.0;1;3;2;A;1.0;0;1;179;162.0;IBIS HOTELS;Economy;311;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;business;1;ALL Silver;0;0;0;0;2022.0;3.0;Wednesday;0;2022;6;Saturday;1;2022;8;Thursday;0;0.0
2808;740;21.0;1;4;2;M;1.0;0;1;161;138.6;IBIS HOTELS;Economy;311;Northern Europe;B;Second Location;EUROPE;REST OF EUROPE;None;business;1;ALL Silver;0;0;0;0;2021.0;10.0;Thursday;0;2021;4;Sunday;1;2021;6;Friday;0;-2.0
2810;741;1.0;1;2;1;A;2.0;0;1;29;11.55;NOVOTEL;Midscale;203;IMEA;A;Prime Location;ASIA;ASIA;SEA;leisure;1;Accor Plus Silver;0;0;1;0;2021.0;1.0;Monday;0;2021;2;Thursday;0;2021;3;Thursday;0;0.0
2811;741;7.0;1;2;1;M;2.0;0;1;78;31.21;NOVOTEL;Midscale;223;IMEA;E;Second Location;ASIA;ASIA;AIRPORT;leisure;1;Accor Plus Silver;0;0;1;0;2021.0;9.0;Friday;0;2021;3;Tuesday;0;2021;3;Wednesday;0;0.0
2813;743;7.0;1;5;2;A;2.0;0;1;597;238.77;THE SEBEL;Luxury and Upscale;57;Pacific;D;Prime Location;PACIFIC;PACIFIC;None;leisure;1;ALL Silver;0;0;0;0;2021.0;8.0;Friday;0;2021;8;Friday;0;2021;8;Sunday;1;0.0
2816;745;3.0;1;2;1;A;2.0;1;1;62;135.8;GREET;Economy;79;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;9.0;Wednesday;0;2022;12;Wednesday;0;2022;7;Wednesday;0;0.0
2817;746;27.0;1;4;2;M;2.0;0;1;1085;481.2;MERCURE;Midscale;53;Southern Europe;G;Prime Location;EUROPE;FRANCE;SEA;leisure;1;ALL Classic;0;0;0;0;2022.0;4.0;Friday;0;2022;5;Thursday;0;2022;5;Saturday;1;0.0
2819;747;23.0;1;5;4;M;2.0;0;1;2738;1204.6;MERCURE;Midscale;54;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;1.0;Thursday;0;2022;6;Friday;0;2022;6;Tuesday;0;0.0
2822;749;15.0;1;2;3;A;2.0;1;1;354;305.31;IBIS STYLES;Economy;133;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;6.0;Monday;0;2022;5;Saturday;1;2022;8;Sunday;1;0.0
2823;749;25.0;1;2;1;A;1.0;0;1;59;51.37;IBIS STYLES;Economy;133;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;5.0;Sunday;1;2022;8;Tuesday;0;2022;8;Wednesday;0;0.0
2824;749;5.0;1;1;4;A;2.0;0;1;244;212.85;IBIS HOTELS;Economy;146;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;7.0;Wednesday;0;2022;7;Monday;0;2022;7;Friday;0;0.0
2827;752;0.0;0;2;1;A;1.0;0;1;239;95.45;MERCURE;Midscale;57;Southern Europe;G;Prime Location;EUROPE;REST OF EUROPE;SEA;business;1;ALL Classic;0;0;0;0;2022.0;9.0;Tuesday;0;2022;9;Tuesday;0;2022;9;Wednesday;0;0.0
2828;752;0.0;0;4;1;A;1.0;0;1;227;90.91;MERCURE;Midscale;57;Southern Europe;G;Prime Location;EUROPE;REST OF EUROPE;SEA;business;1;ALL Classic;0;0;0;0;2022.0;10.0;Thursday;0;2022;10;Thursday;0;2022;10;Friday;0;0.0
2830;753;1.0;1;5;1;A;2.0;0;1;61;48.48;IBIS STYLES;Economy;266;Southeast Asia;C;Other Location and Suburbs;ASIA;ASIA;None;leisure;1;Accor Plus Silver;0;0;1;0;2022.0;10.0;Thursday;0;2022;10;Friday;0;2022;10;Saturday;1;0.0
2831;753;28.0;1;5;1;M;2.0;0;1;166;178.3;MOVENPICK;Luxury and Upscale;262;Southeast Asia;I;Other Location and Suburbs;ASIA;ASIA;None;leisure;1;Accor Plus Silver;0;0;1;0;2021.0;12.0;Friday;0;2021;9;Saturday;1;2021;10;Monday;0;-1.0
2834;755;13.0;1;3;2;A;1.0;0;1;1529;672.6;NOVOTEL;Midscale;151;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;8.0;Tuesday;0;2022;9;Wednesday;0;2022;9;Friday;0;0.0
2835;755;89.0;1;4;3;A;2.0;0;1;4720;2385.0;SOFITEL;Luxury and Upscale;148;Southern Europe;A;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Gold;0;0;0;0;2022.0;1.0;Saturday;1;2022;4;Thursday;0;2022;4;Sunday;1;0.0
2836;755;7.0;1;3;1;A;1.0;0;1;121;106.41;IBIS HOTELS;Economy;72;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;9.0;Wednesday;0;2022;9;Wednesday;0;2022;9;Thursday;0;0.0
2837;755;4.0;1;2;2;A;1.0;0;1;367;323.0;IBIS STYLES;Economy;361;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2021.0;10.0;Saturday;1;2021;9;Tuesday;0;2021;9;Thursday;0;0.0
2838;755;9.0;1;3;2;A;1.0;0;1;1039;457.2;NOVOTEL;Midscale;151;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2021.0;11.0;Monday;0;2021;1;Tuesday;0;2021;3;Friday;0;0.0
2839;755;10.0;1;4;1;A;1.0;0;1;391;172.01;MERCURE;Midscale;215;Southern Europe;E;Second Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Gold;0;0;0;0;2022.0;10.0;Monday;0;2022;10;Thursday;0;2022;10;Friday;0;0.0
2840;755;17.0;1;1;2;A;1.0;0;1;1126;450.36;NOVOTEL;Midscale;151;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;12.0;Thursday;0;2022;8;Monday;0;2022;8;Wednesday;0;0.0
2841;755;1.0;1;2;1;A;1.0;0;1;588;261.8;SOFITEL;Luxury and Upscale;150;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2022.0;2.0;Monday;0;2022;1;Monday;0;2022;2;Thursday;0;0.0
2842;755;5.0;1;2;1;A;1.0;0;1;322;141.55;NOVOTEL;Midscale;127;Southern Europe;H;Second Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2021.0;11.0;Thursday;0;2021;11;Tuesday;0;2021;1;Tuesday;0;0.0
2843;755;1.0;1;4;1;A;2.0;0;1;696;466.5;NOVOTEL;Midscale;77;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2022.0;3.0;Wednesday;0;2022;3;Thursday;0;2022;3;Friday;0;0.0
2844;755;7.0;1;3;1;A;1.0;0;1;317;139.65;NOVOTEL;Midscale;127;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;12.0;Saturday;1;2022;10;Wednesday;0;2022;10;Thursday;0;0.0
2845;755;1.0;1;2;1;A;1.0;0;1;411;180.65;MERCURE;Midscale;79;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;9.0;Monday;0;2022;9;Tuesday;0;2022;9;Wednesday;0;0.0
2846;755;5.0;1;2;1;A;1.0;0;1;332;146.01;MERCURE;Midscale;215;Southern Europe;E;Second Location;EUROPE;FRANCE;AIRPORT;business;1;ALL Gold;0;0;0;0;2022.0;5.0;Thursday;0;2022;5;Tuesday;0;2022;5;Wednesday;0;0.0
2847;755;21.0;1;4;1;A;1.0;0;1;602;265.05;NOVOTEL;Midscale;151;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2022.0;5.0;Thursday;0;2022;9;Tuesday;0;2022;10;Thursday;0;0.0
2848;755;29.0;1;3;1;A;1.0;0;1;114;100.7;IBIS STYLES;Economy;64;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Gold;0;0;0;0;2022.0;11.0;Thursday;0;2022;9;Sunday;1;2022;10;Tuesday;0;0.0
2849;755;6.0;1;1;1;A;1.0;0;1;371;163.2;MERCURE;Midscale;215;Southern Europe;E;Second Location;EUROPE;FRANCE;AIRPORT;business;1;ALL Gold;0;0;0;0;2022.0;8.0;Wednesday;0;2022;3;Monday;0;2022;3;Tuesday;0;0.0
2850;755;2.0;1;4;1;A;1.0;0;1;270;118.75;NOVOTEL;Midscale;105;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2022.0;3.0;Tuesday;0;2022;3;Thursday;0;2022;3;Friday;0;0.0
2851;755;26.0;1;1;2;A;1.0;0;1;1270;558.6;NOVOTEL;Midscale;151;Southern Europe;A;Prime Location;EUROPE;FRANCE;None;business;1;ALL Gold;0;0;0;0;2022.0;4.0;Wednesday;0;2022;5;Monday;0;2022;5;Wednesday;0;0.0
2852;756;2.0;1;4;1;A;1.0;0;1;264;111.01;NOVOTEL;Midscale;195;Northern Europe;E;Second Location;EUROPE;UK&IE;AIRPORT;business;1;ALL Gold;0;0;0;0;2021.0;7.0;Tuesday;0;2021;7;Thursday;0;2021;7;Friday;0;0.0
2853;756;19.0;1;1;19;A;1.0;0;1;929;779.18;IBIS HOTELS;Economy;92;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Gold;0;0;0;0;2021.0;5.0;Wednesday;0;2021;5;Monday;0;2021;12;Monday;0;0.0
2854;757;1.0;0;6;1;A;2.0;0;1;65;26.03;SOFITEL;Luxury and Upscale;493;Greater China;A;Prime Location;ASIA;ASIA;TOWN;business;1;ALL Classic;0;0;0;0;2021.0;3.0;Friday;0;2021;3;Saturday;1;2021;3;Sunday;1;0.0
2857;759;0.0;0;2;3;A;2.0;0;1;638;770.3;IBIS HOTELS;Economy;86;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;2.0;Tuesday;0;2022;2;Tuesday;0;2022;5;Sunday;1;0.0
2858;760;3.0;1;5;2;M;2.0;1;1;719;348.07;NOVOTEL;Midscale;121;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;2.0;Tuesday;0;2022;5;Sunday;1;2022;7;Friday;0;0.0
2859;760;28.0;1;2;3;A;2.0;1;1;1237;523.91;NOVOTEL;Midscale;121;Northern Europe;G;Prime Location;EUROPE;UK&IE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;7.0;Tuesday;0;2021;8;Tuesday;0;2021;8;Friday;0;0.0
2860;761;75.0;1;6;1;A;2.0;0;1;154;137.2;IBIS HOTELS;Economy;78;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;2.0;Monday;0;2022;4;Saturday;1;2022;1;Wednesday;0;0.0
2868;763;4.0;1;5;1;A;2.0;0;1;388;171.0;MERCURE;Midscale;114;Southern Europe;X;Unknown Location;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2021.0;7.0;Monday;0;2021;7;Friday;0;2021;7;Saturday;1;0.0
2869;764;1.0;1;1;3;M;1.0;0;1;493;198.14;MERCURE;Midscale;89;Northern Europe;D;Prime Location;EUROPE;REST OF EUROPE;TOWN;business;1;ALL Platinum;0;0;0;0;2021.0;4.0;Wednesday;0;2021;5;Friday;0;2021;8;Saturday;1;0.0
2904;765;37.0;1;5;2;M;2.0;1;1;11;4.6;GRAND MERCURE;Luxury and Upscale;196;Southeast Asia;A;Prime Location;ASIA;ASIA;None;leisure;1;ALL Gold;0;0;0;0;2022.0;3.0;Tuesday;0;2022;9;Friday;0;2022;11;Wednesday;0;0.0
2916;768;7.0;1;4;1;A;1.0;0;1;310;124.06;NOVOTEL;Midscale;240;Northern Europe;D;Prime Location;EUROPE;GERMANY;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;4.0;Thursday;0;2022;5;Thursday;0;2022;6;Sunday;1;0.0
2917;768;1.0;1;5;1;A;1.0;0;1;271;116.1;NOVOTEL;Midscale;232;Northern Europe;E;Second Location;EUROPE;GERMANY;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;9.0;Thursday;0;2022;9;Friday;0;2022;9;Saturday;1;0.0
2918;768;34.0;1;6;2;M;2.0;1;1;437;384.55;IBIS STYLES;Economy;83;Southern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;4.0;Wednesday;0;2021;7;Thursday;0;2021;9;Wednesday;0;0.0
2919;768;20.0;1;6;1;A;3.0;1;1;518;228.0;PULLMAN;Luxury and Upscale;125;Southern Europe;D;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;4.0;Wednesday;0;2021;7;Saturday;1;2021;7;Sunday;1;0.0
2920;768;3.0;1;4;1;A;1.0;0;1;264;105.65;NOVOTEL;Midscale;240;Northern Europe;D;Prime Location;EUROPE;GERMANY;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;5.0;Monday;0;2022;2;Sunday;1;2022;3;Sunday;1;0.0
2921;768;24.0;1;4;1;M;2.0;1;1;304;133.95;NOVOTEL;Midscale;172;Southern Europe;B;Second Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2022.0;6.0;Monday;0;2022;7;Thursday;0;2022;7;Friday;0;0.0
2922;768;14.0;1;2;3;A;1.0;0;1;983;393.16;MOVENPICK;Luxury and Upscale;294;IMEA;B;Second Location;EUROPE;REST OF EUROPE;None;business;1;ALL Silver;0;0;0;0;2022.0;9.0;Tuesday;0;2022;4;Sunday;1;2022;7;Sunday;1;0.0
2923;768;15.0;1;1;1;A;1.0;0;1;270;108.0;MOVENPICK;Luxury and Upscale;294;IMEA;B;Second Location;EUROPE;REST OF EUROPE;None;business;1;ALL Silver;0;0;0;0;2022.0;8.0;Friday;0;2022;5;Monday;0;2022;5;Tuesday;0;0.0
2925;768;1.0;1;2;1;A;1.0;0;1;112;97.2;IBIS HOTELS;Economy;128;Northern Europe;G;Prime Location;EUROPE;GERMANY;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;10.0;Monday;0;2022;10;Tuesday;0;2022;10;Wednesday;0;0.0
2926;768;23.0;1;3;1;M;2.0;1;1;57;113.05;NOVOTEL;Midscale;114;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;6.0;Monday;0;2022;7;Wednesday;0;2022;7;Thursday;0;0.0
2927;768;2.0;1;3;1;A;1.0;0;1;331;132.29;NOVOTEL;Midscale;240;Northern Europe;D;Prime Location;EUROPE;GERMANY;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;8.0;Monday;0;2022;10;Saturday;1;2022;11;Tuesday;0;0.0
2928;768;2.0;1;3;2;A;1.0;0;1;515;205.98;NOVOTEL;Midscale;240;Northern Europe;D;Prime Location;EUROPE;GERMANY;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;1.0;Monday;0;2022;1;Wednesday;0;2022;1;Friday;0;0.0
2929;768;2.0;1;5;1;A;1.0;0;1;254;102.44;MOVENPICK;Luxury and Upscale;136;IMEA;A;Prime Location;EUROPE;REST OF EUROPE;None;business;1;ALL Silver;0;0;0;0;2021.0;1.0;Tuesday;0;2021;3;Friday;0;2021;4;Monday;0;0.0
2930;768;10.0;1;6;2;M;2.0;1;1;1460;643.6;NOVOTEL;Midscale;145;Southern Europe;G;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;4.0;Wednesday;0;2022;4;Saturday;1;2022;4;Monday;0;0.0
2931;768;4.0;1;2;1;A;1.0;0;1;300;119.86;NOVOTEL;Midscale;240;Northern Europe;D;Prime Location;EUROPE;GERMANY;TOWN;business;1;ALL Silver;0;0;0;0;2022.0;8.0;Thursday;0;2022;12;Sunday;1;2022;4;Wednesday;0;0.0
2933;769;21.0;1;5;2;M;2.0;0;1;2345;1031.87;SOFITEL;Luxury and Upscale;78;Southern Europe;A;Prime Location;EUROPE;REST OF EUROPE;TOWN;leisure;1;ALL Silver;0;0;0;0;2021.0;5.0;Tuesday;0;2021;11;Friday;0;2021;11;Sunday;1;0.0
2937;771;19.0;1;7;1;A;2.0;0;1;716;457.0;PULLMAN;Luxury and Upscale;305;Southern Europe;A;Prime Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Silver;0;0;0;0;2022.0;4.0;Tuesday;0;2022;8;Friday;0;2022;9;Monday;0;0.0
2938;771;15.0;1;1;1;A;2.0;0;1;975;429.0;PULLMAN;Luxury and Upscale;305;Southern Europe;A;Prime Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Silver;0;0;0;0;2022.0;8.0;Sunday;1;2022;5;Monday;0;2022;6;Thursday;0;0.0
2939;771;5.0;1;2;1;A;1.0;0;1;585;257.45;PULLMAN;Luxury and Upscale;305;Southern Europe;A;Prime Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Silver;0;0;0;0;2022.0;8.0;Tuesday;0;2022;9;Tuesday;0;2022;9;Wednesday;0;0.0
2940;772;5.0;1;6;2;M;2.0;0;1;985;439.45;MERCURE;Midscale;130;Southern Europe;G;Prime Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;10.0;Monday;0;2021;10;Saturday;1;2021;1;Monday;0;0.0
2941;773;29.0;1;7;2;M;2.0;0;1;431;172.52;MERCURE;Midscale;330;Pacific;A;Prime Location;PACIFIC;PACIFIC;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;7.0;Saturday;1;2022;8;Sunday;1;2022;8;Tuesday;0;0.0
2943;775;7.0;1;1;1;M;1.0;0;1;122;107.71;IBIS HOTELS;Economy;80;Southern Europe;H;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;11.0;Monday;0;2022;7;Monday;0;2022;7;Tuesday;0;0.0
2944;775;8.0;1;2;1;A;1.0;0;1;401;176.65;NOVOTEL;Midscale;100;Southern Europe;H;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;11.0;Monday;0;2022;7;Tuesday;0;2022;7;Wednesday;0;0.0
2948;778;7.0;1;4;2;M;2.0;0;1;126;99.51;IBIS HOTELS;Economy;154;South America;D;Prime Location;SOUTH AMERICA;SOUTH AMERICA;TOWN;leisure;1;ALL Classic;0;0;0;0;2022.0;6.0;Thursday;0;2022;6;Thursday;0;2022;6;Saturday;1;-2.0
2951;779;8.0;1;5;2;A;3.0;0;1;1450;641.5;NOVOTEL;Midscale;110;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Silver;0;0;0;0;2022.0;12.0;Monday;0;2022;5;Friday;0;2022;5;Sunday;1;0.0
2954;780;0.0;0;2;1;A;1.0;0;1;198;87.3;NOVOTEL;Midscale;114;Southern Europe;I;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Classic;0;0;0;0;2021.0;1.0;Tuesday;0;2021;1;Tuesday;0;2021;1;Wednesday;0;0.0
2956;781;2.0;0;1;1;A;2.0;0;1;314;138.0;MERCURE;Midscale;189;Southern Europe;F;Other Location and Suburbs;EUROPE;FRANCE;None;business;1;ALL Classic;0;0;0;0;2021.0;8.0;Saturday;1;2021;8;Monday;0;2021;8;Tuesday;0;0.0
2957;782;17.0;1;7;1;A;1.0;0;1;56;49.4;IBIS HOTELS;Economy;113;Southern Europe;E;Second Location;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2022.0;4.0;Thursday;0;2022;8;Friday;0;2022;9;Monday;0;0.0
2958;782;11.0;1;3;1;A;1.0;0;1;103;90.25;IBIS STYLES;Economy;70;Southern Europe;D;Prime Location;EUROPE;FRANCE;None;leisure;1;ALL Classic;0;0;0;0;2021.0;11.0;Friday;0;2021;12;Wednesday;0;2021;12;Thursday;0;0.0
2959;782;76.0;1;2;1;A;1.0;0;1;139;122.55;IBIS HOTELS;Economy;772;Southern Europe;B;Second Location;EUROPE;FRANCE;AIRPORT;leisure;1;ALL Classic;0;0;0;0;2022.0;6.0;Wednesday;0;2022;9;Tuesday;0;2022;9;Wednesday;0;0.0
2971;787;2.0;1;5;1;A;1.0;0;1;336;149.0;MERCURE;Midscale;123;Southern Europe;B;Second Location;EUROPE;FRANCE;TOWN;leisure;1;ALL Classic;0;0;0;0;2021.0;5.0;Wednesday;0;2021;5;Friday;0;2021;5;Saturday;1;0.0
